Khoo Teck Puat Hospital,1.42473,103.83798,70
KK Women's and Children's Hospital,1.31056,103.84683,14
Mount Alverina Hospital,1.34195,103.83797,11
Mount Elizabeth Hospital,1.30528,103.83549,71
Mount Elizabeth Novena Hospital,1.32221,103.84402,21
National University Hospital,1.29382,103.78314,6
Ng Teng Fong Hospital,1.3337,103.74537,76
Outram Community Hospital,1.27768,103.83556,17
Parkway East Hospital,1.31516,103.90902,11
Raffles Hospital,1.30114,103.85708,54
Ren Ci Community Hospital,1.32249,103.84579,11
Sengkang Community Hospital,1.39634,103.89282,59
Sengkang General Hospital,1.39368,103.89321,89
Singapore General Hospital,1.27962,103.83601,75
St Andrew's Community Hospital,1.34172,103.94893,83
St Luke's Hospital,1.34923,103.74262,28
Tan Tock Seng Hospital,1.32139,103.84581,49
Thompson Medical Centre,1.32535,103.8415,89
Yishun Community Hospital,1.43272,103.8374,51
